project_id,site,transect,survey_date,image_id,image_file,image_path,point_id,cpce_x,cpce_y,cpce_width,cpce_height,image_width,image_height,x_px,y_px,raw_code,raw_label,full_label,clean_label,label_class,major_category,ml_class,class_id,reviewer,notes,cpce_note_type,cpc_file,codefile_path,cpce_image_path,cpce_header_width,cpce_header_height,roi_x_min,roi_x_max,roi_y_min,roi_y_max,include_in_analysis,include_in_ml,color_hex
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,50,18405,28664,45342.36,28733.86,3023,1917,1227,1912,S,S,Sand,Sand,subcategory,"SAND, PAVEMENT, RUBBLE (SPR)","SAND, PAVEMENT, RUBBLE (SPR)",8,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#d8c28a
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,51,26504,671,45342.36,28733.86,3023,1917,1767,45,S,S,Sand,Sand,subcategory,"SAND, PAVEMENT, RUBBLE (SPR)","SAND, PAVEMENT, RUBBLE (SPR)",8,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#d8c28a
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,52,26829,5612,45342.36,28733.86,3023,1917,1789,374,CALG,CALG,Coralline algae,Coralline algae,subcategory,CORALLINE ALGAE (CA),CORALLINE ALGAE (CA),7,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#8b0000
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,53,23386,7037,45342.36,28733.86,3023,1917,1559,469,PEGI,PEGI,Peyssonnelia gigaspora,Peyssonnelia gigaspora,subcategory,PEYSSONNELIACEAE,PEYSSONNELIACEAE,5,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#cc3366
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,54,26889,10423,45342.36,28733.86,3023,1917,1793,695,CALG,CALG,Coralline algae,Coralline algae,subcategory,CORALLINE ALGAE (CA),CORALLINE ALGAE (CA),7,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#8b0000
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,55,26386,13145,45342.36,28733.86,3023,1917,1759,877,CALG,CALG,Coralline algae,Coralline algae,subcategory,CORALLINE ALGAE (CA),CORALLINE ALGAE (CA),7,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#8b0000
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,56,25913,15875,45342.36,28733.86,3023,1917,1728,1059,S,S,Sand,Sand,subcategory,"SAND, PAVEMENT, RUBBLE (SPR)","SAND, PAVEMENT, RUBBLE (SPR)",8,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#d8c28a
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,57,25285,18457,45342.36,28733.86,3023,1917,1686,1231,S,S,Sand,Sand,subcategory,"SAND, PAVEMENT, RUBBLE (SPR)","SAND, PAVEMENT, RUBBLE (SPR)",8,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#d8c28a
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,58,25433,20142,45342.36,28733.86,3023,1917,1696,1344,S,S,Sand,Sand,subcategory,"SAND, PAVEMENT, RUBBLE (SPR)","SAND, PAVEMENT, RUBBLE (SPR)",8,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#d8c28a
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,59,24711,23899,45342.36,28733.86,3023,1917,1647,1594,S,S,Sand,Sand,subcategory,"SAND, PAVEMENT, RUBBLE (SPR)","SAND, PAVEMENT, RUBBLE (SPR)",8,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#d8c28a
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,60,24269,28459,45342.36,28733.86,3023,1917,1618,1899,CALG,CALG,Coralline algae,Coralline algae,subcategory,CORALLINE ALGAE (CA),CORALLINE ALGAE (CA),7,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#8b0000
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,61,29259,2073,45342.36,28733.86,3023,1917,1951,138,S,S,Sand,Sand,subcategory,"SAND, PAVEMENT, RUBBLE (SPR)","SAND, PAVEMENT, RUBBLE (SPR)",8,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#d8c28a
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,62,27858,4951,45342.36,28733.86,3023,1917,1857,330,S,S,Sand,Sand,subcategory,"SAND, PAVEMENT, RUBBLE (SPR)","SAND, PAVEMENT, RUBBLE (SPR)",8,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#d8c28a
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,63,27629,7526,45342.36,28733.86,3023,1917,1842,502,PEGI,PEGI,Peyssonnelia gigaspora,Peyssonnelia gigaspora,subcategory,PEYSSONNELIACEAE,PEYSSONNELIACEAE,5,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#cc3366
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,64,31567,8872,45342.36,28733.86,3023,1917,2105,592,LOBO,LOBO,Lobophora variegata,Lobophora variegata,subcategory,MACROALGAE (MA),MACROALGAE (MA),4,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#33cc66
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,65,31091,11818,45342.36,28733.86,3023,1917,2073,788,MME,MME,Meandrina meandrites,Meandrina meandrites,subcategory,CORAL (C),CORAL (C),0,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#ff4d4d
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,66,29909,14556,45342.36,28733.86,3023,1917,1994,971,SPO,SPO,Sponge,Sponge,subcategory,SPONGES (S),SPONGES (S),2,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#3399ff
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,67,30410,19696,45342.36,28733.86,3023,1917,2027,1314,S,S,Sand,Sand,subcategory,"SAND, PAVEMENT, RUBBLE (SPR)","SAND, PAVEMENT, RUBBLE (SPR)",8,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#d8c28a
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,68,28204,20704,45342.36,28733.86,3023,1917,1880,1381,S,S,Sand,Sand,subcategory,"SAND, PAVEMENT, RUBBLE (SPR)","SAND, PAVEMENT, RUBBLE (SPR)",8,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#d8c28a
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,69,31156,24881,45342.36,28733.86,3023,1917,2077,1660,S,S,Sand,Sand,subcategory,"SAND, PAVEMENT, RUBBLE (SPR)","SAND, PAVEMENT, RUBBLE (SPR)",8,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#d8c28a
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,70,30450,27883,45342.36,28733.86,3023,1917,2030,1860,S,S,Sand,Sand,subcategory,"SAND, PAVEMENT, RUBBLE (SPR)","SAND, PAVEMENT, RUBBLE (SPR)",8,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#d8c28a
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,71,35538,318,45342.36,28733.86,3023,1917,2369,21,S,S,Sand,Sand,subcategory,"SAND, PAVEMENT, RUBBLE (SPR)","SAND, PAVEMENT, RUBBLE (SPR)",8,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#d8c28a
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,72,32008,4429,45342.36,28733.86,3023,1917,2134,295,S,S,Sand,Sand,subcategory,"SAND, PAVEMENT, RUBBLE (SPR)","SAND, PAVEMENT, RUBBLE (SPR)",8,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#d8c28a
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,73,35692,7706,45342.36,28733.86,3023,1917,2380,514,SPO,SPO,Sponge,Sponge,subcategory,SPONGES (S),SPONGES (S),2,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#3399ff
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,74,33822,8978,45342.36,28733.86,3023,1917,2255,599,S,S,Sand,Sand,subcategory,"SAND, PAVEMENT, RUBBLE (SPR)","SAND, PAVEMENT, RUBBLE (SPR)",8,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#d8c28a
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,75,33247,11867,45342.36,28733.86,3023,1917,2217,792,S,S,Sand,Sand,subcategory,"SAND, PAVEMENT, RUBBLE (SPR)","SAND, PAVEMENT, RUBBLE (SPR)",8,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#d8c28a
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,76,33157,16573,45342.36,28733.86,3023,1917,2211,1106,S,S,Sand,Sand,subcategory,"SAND, PAVEMENT, RUBBLE (SPR)","SAND, PAVEMENT, RUBBLE (SPR)",8,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#d8c28a
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,77,33656,19989,45342.36,28733.86,3023,1917,2244,1334,P,P,Pavement,Pavement,subcategory,"SAND, PAVEMENT, RUBBLE (SPR)","SAND, PAVEMENT, RUBBLE (SPR)",8,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#d8c28a
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,78,31889,20384,45342.36,28733.86,3023,1917,2126,1360,P,P,Pavement,Pavement,subcategory,"SAND, PAVEMENT, RUBBLE (SPR)","SAND, PAVEMENT, RUBBLE (SPR)",8,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#d8c28a
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,79,35902,25219,45342.36,28733.86,3023,1917,2394,1683,S,S,Sand,Sand,subcategory,"SAND, PAVEMENT, RUBBLE (SPR)","SAND, PAVEMENT, RUBBLE (SPR)",8,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#d8c28a
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,80,34506,25930,45342.36,28733.86,3023,1917,2301,1730,S,S,Sand,Sand,subcategory,"SAND, PAVEMENT, RUBBLE (SPR)","SAND, PAVEMENT, RUBBLE (SPR)",8,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#d8c28a
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,81,40325,368,45342.36,28733.86,3023,1917,2688,25,S,S,Sand,Sand,subcategory,"SAND, PAVEMENT, RUBBLE (SPR)","SAND, PAVEMENT, RUBBLE (SPR)",8,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#d8c28a
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,82,37715,5713,45342.36,28733.86,3023,1917,2514,381,SPO,SPO,Sponge,Sponge,subcategory,SPONGES (S),SPONGES (S),2,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#3399ff
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,83,40155,8205,45342.36,28733.86,3023,1917,2677,547,S,S,Sand,Sand,subcategory,"SAND, PAVEMENT, RUBBLE (SPR)","SAND, PAVEMENT, RUBBLE (SPR)",8,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#d8c28a
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,84,36951,10730,45342.36,28733.86,3023,1917,2464,716,S,S,Sand,Sand,subcategory,"SAND, PAVEMENT, RUBBLE (SPR)","SAND, PAVEMENT, RUBBLE (SPR)",8,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#d8c28a
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,85,38457,12416,45342.36,28733.86,3023,1917,2564,828,S,S,Sand,Sand,subcategory,"SAND, PAVEMENT, RUBBLE (SPR)","SAND, PAVEMENT, RUBBLE (SPR)",8,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#d8c28a
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,86,37261,15928,45342.36,28733.86,3023,1917,2484,1063,P,P,Pavement,Pavement,subcategory,"SAND, PAVEMENT, RUBBLE (SPR)","SAND, PAVEMENT, RUBBLE (SPR)",8,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#d8c28a
